opportunity_id,account_id,amount,is_won,call_count_during,email_count_during,meeting_count_during,total_activity_count_during,campaign_activity_count,activity_velocity,days_to_first_activity,days_since_last_activity,avg_intent_score_during,max_intent_score_during,high_surge_count_during,medium_surge_count_during,unique_intent_topics,had_competitor_intent,had_pricing_intent,total_email_threads,inbound_email_count,outbound_email_count,exec_involvement_count,unique_email_threads,email_response_rate,total_marketing_events_during,total_score_delta_during,avg_score_delta_during,unique_marketing_visitors,webinar_attended_count,content_download_count,demo_request_count,pricing_page_visits,integration_page_visits,case_study_views,total_engagement_duration,contact_count_total,executive_count,vp_count,director_count,manager_count,decision_maker_count,influencer_count,champion_count,zoominfo_exec_count,multi_threading_score,was_customer_before,previous_deal_count,previous_wins_count,previous_losses_count,historical_win_rate,total_historical_revenue,avg_historical_deal_size,days_since_last_win,days_since_last_loss,engagement_trend,velocity_change,intent_momentum,urgency,is_stalled,recent_activity_count,previous_activity_count,recent_intent_score,previous_intent_score,is_renewal,is_expansion,is_new_logo,days_to_renewal,opportunity_type,days_since_first_contact,persona_coverage,committee_diversity_score,has_c_level,has_decision_maker,has_champion,industry_Education,industry_Energy,industry_Finance,industry_Gaming,industry_Healthcare,industry_Manufacturing,industry_Media,industry_Retail,industry_Software,industry_Telecom,employee_band_1-50,employee_band_1001-5000,employee_band_201-500,employee_band_5001+,employee_band_501-1000,employee_band_51-200,region_APJ,region_EMEA,region_LATAM,engagement_intensity,activity_per_contact,decision_maker_ratio,deal_size_category,high_value_new_logo,is_highly_engaged,is_multi_threaded,is_marketing_qualified,is_intent_qualified,has_executive_involvement,velocity_score
OPP-7ENR0JB6,ACC-OFRWVC0Q,48916,0,0,0,0,9,1,0.03202846975088968,47,70,0.0,0,0,0,0,0,0,4,0,4,0,4,0.0,3,23,7.666666666666667,3,0,0,0,2,0,0,3161,4,0,0,2,0,2,1,0,0,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,1,1,1,0.0,0.0,0,0,1,9999,new_logo,659,0.3333333333333333,0.5,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.25,0.5,1.0,0,0,1,1,0,0,0.12811387900355872
OPP-94X9OPCI,ACC-9G4RQORN,40831,0,0,0,0,15,2,0.23076923076923078,6,28,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,2,0,1,3,1,0,3,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,0.0,LOW,0,3,2,0.0,0.0,0,0,1,9999,new_logo,1017,0.6666666666666666,0.5,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.75,0.75,1.0,0,1,1,0,0,0,0.9230769230769231
OPP-M5ZH2RHC,ACC-NMCT9VAA,45575,0,0,0,0,13,7,0.014054054054054054,28,74,54.25,95,1,1,3,0,0,6,0,6,0,6,0.0,3,28,9.333333333333334,3,1,0,0,2,0,0,4464,4,0,0,1,1,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,-27.0,HIGH,1,1,1,68.0,95.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,3.25,0.0,1.0,0,1,1,1,1,0,0.05621621621621622
OPP-LUMD9425,ACC-CC4THF42,85640,0,0,0,0,14,4,0.2857142857142857,3,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,1,0,0,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,0,1,9999,new_logo,692,0.3333333333333333,0.5,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,3.5,0.5,2.0,1,1,1,0,0,0,1.1428571428571428
OPP-E151KJA7,ACC-AGXREZEZ,31680,0,0,0,0,6,3,0.007263922518159807,86,284,44.0,51,0,2,3,0,0,5,0,5,0,5,0.0,5,42,8.4,4,1,0,0,3,0,0,14033,4,0,1,1,2,2,1,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,51.0,LOW,1,1,0,51.0,0.0,0,0,1,870,new_logo,0,1.0,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.5,0.5,1.0,0,0,1,1,0,0,0.029055690072639227
OPP-71NV40KB,ACC-CX39U62K,34060,0,0,0,0,9,3,0.030201342281879196,59,29,83.0,83,1,0,1,0,0,0,0,0,0,0,0.0,4,29,7.25,2,0,0,0,3,0,1,13914,4,0,0,3,0,3,1,0,0,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,83.0,LOW,0,1,0,83.0,0.0,0,0,1,420,new_logo,767,0.3333333333333333,0.5,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,2.25,0.75,1.0,0,0,1,1,1,0,0.12080536912751678
OPP-ZKHFR1XC,ACC-B1LQYN1F,66365,0,0,0,0,14,5,0.017521902377972465,47,55,74.33333333333333,86,2,1,2,1,0,15,0,15,0,15,0.0,5,42,8.4,4,1,0,0,1,0,1,13772,4,0,2,1,1,2,2,0,2,9.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,60.0,LOW,1,1,1,60.0,0.0,0,0,1,1035,new_logo,164,1.0,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.5,0.5,2.0,1,1,1,1,1,0,0.07008760951188986
OPP-28NLLZ5J,ACC-L8214CL0,196805,0,0,0,0,15,5,0.45454545454545453,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,-0.2,0.0,MEDIUM,0,4,5,0.0,0.0,0,0,1,922,new_logo,645,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0,3.75,0.25,3.0,1,1,1,0,0,0,1.8181818181818181
OPP-KJ7PB2JY,ACC-1J69W2KH,145852,1,0,0,0,6,0,0.12244897959183673,1,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,5,5.0,1,0,0,0,0,0,0,2116,4,0,0,1,2,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,1,0,0.0,0.0,0,1,0,9999,expansion,560,0.6666666666666666,0.75,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.0,1.5,0.25,3.0,0,0,1,0,0,0,0.4897959183673469
OPP-MW05L8OO,ACC-VIJRL98Y,131570,0,0,0,0,14,4,0.358974358974359,0,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,2,20,10.0,2,1,0,0,1,0,0,4143,4,0,1,1,0,3,0,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,2.0,0.0,LOW,0,3,1,0.0,0.0,0,0,1,477,new_logo,940,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,3.5,0.75,3.0,1,1,1,0,0,0,1.435897435897436
OPP-J8ZYLTEL,ACC-31QLN7VR,119335,0,0,0,0,17,4,0.023415977961432508,27,130,58.0,66,0,2,2,0,0,7,0,7,1,7,0.0,10,72,7.2,4,1,0,0,7,0,0,20728,4,0,0,1,1,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,50.0,LOW,1,1,0,50.0,0.0,0,0,1,1078,new_logo,211,1.0,1.0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.25,0.25,3.0,1,1,1,1,0,0,0.09366391184573003
OPP-0DHN1994,ACC-8HMPFHJN,51207,1,0,0,0,6,1,0.12,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,2,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,2,1,0.0,0.0,0,1,0,616,expansion,519,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,1.5,0.25,1.0,0,0,1,0,0,0,0.48
OPP-WHAPTHAF,ACC-MA98SM6K,69825,0,0,0,0,13,4,0.325,0,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,1,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,0.0,LOW,0,3,2,0.0,0.0,0,0,1,9999,new_logo,706,0.3333333333333333,0.5,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.25,0.25,2.0,1,1,1,0,0,0,1.3
OPP-1VREHYLT,ACC-W2TUZBFY,173491,1,0,0,0,13,2,0.34210526315789475,3,0,99.0,99,1,0,1,0,0,0,0,0,0,0,0.0,1,15,15.0,1,0,0,0,1,0,0,1784,4,0,0,1,0,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,99.0,LOW,0,3,3,99.0,0.0,0,1,0,1496,expansion,0,0.6666666666666666,0.75,1,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,3.25,0.5,3.0,0,1,1,0,1,0,1.368421052631579
OPP-XZ5Q53X5,ACC-PM3P0GTG,45192,0,0,0,0,10,3,0.23809523809523808,0,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,2,0,1,4.5,1,1,1,0,1.0,47950,47950.0,62,9999,DECREASING,-0.6666666666666666,0.0,HIGH,0,1,3,0.0,0.0,0,0,1,9999,new_logo,517,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,2.5,0.25,1.0,0,0,1,0,0,0,0.9523809523809523
OPP-1LVH19WU,ACC-OFRWVC0Q,43742,0,0,0,0,18,6,0.5,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,12,12.0,1,0,0,0,1,0,0,1632,4,0,0,2,0,2,1,0,0,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,-0.2,0.0,MEDIUM,0,4,5,0.0,0.0,0,0,1,9999,new_logo,833,0.3333333333333333,0.5,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.5,0.5,1.0,0,1,1,0,0,0,2.0
OPP-FZTT753E,ACC-GJFYHD27,71740,0,0,0,0,10,4,0.2857142857142857,10,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,20,10.0,2,0,0,0,1,0,1,2089,4,0,1,2,0,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.3333333333333333,0.0,LOW,0,4,3,0.0,0.0,0,0,1,703,new_logo,486,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,2.5,0.5,2.0,1,0,1,0,0,0,1.1428571428571428
OPP-C3PW5GRO,ACC-IMCN1XXE,50069,0,0,0,0,13,7,0.01452513966480447,95,85,72.0,78,1,1,2,1,0,2,0,2,0,2,0.0,6,52,8.666666666666666,4,0,0,0,3,0,0,20256,4,0,0,0,1,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,78.0,LOW,1,1,0,78.0,0.0,0,0,1,1400,new_logo,134,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,3.25,0.25,1.0,0,1,1,1,1,0,0.05810055865921788
OPP-0IMEMEEF,ACC-280YDCA2,71977,1,0,0,0,12,4,0.3076923076923077,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,1,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,9999,new_logo,270,1.0,1.0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.0,0.5,2.0,1,0,1,0,0,0,1.2307692307692308
OPP-ZIKGWUDH,ACC-P2W1AJSI,171117,0,0,0,0,17,5,0.1559633027522936,3,35,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,16,8.0,2,0,0,0,1,0,0,1761,4,0,3,1,0,4,0,0,3,16.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,1,2,2,0.0,0.0,0,0,1,9999,new_logo,958,0.6666666666666666,0.5,1,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,4.25,1.0,3.0,1,1,1,0,0,0,0.6238532110091743
OPP-D5X38MY3,ACC-CD1TONL5,22797,1,0,0,0,18,6,0.5294117647058824,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,1,0,0,9.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,7.0,0.0,LOW,0,8,1,0.0,0.0,0,0,1,821,new_logo,661,0.3333333333333333,0.25,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.5,0.75,0.0,0,1,1,0,0,0,2.1176470588235294
OPP-91W3FVG1,ACC-XMLOC6FQ,99343,0,0,0,0,11,4,0.3142857142857143,3,3,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.25,0.0,MEDIUM,0,3,4,0.0,0.0,0,0,1,926,new_logo,303,0.3333333333333333,0.5,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,2.75,0.25,2.0,1,0,1,0,0,0,1.2571428571428571
OPP-4J7MY6F5,ACC-2VCXULWL,39565,0,0,0,0,6,2,0.00683371298405467,42,305,81.5,85,2,0,2,1,0,13,0,13,0,13,0.0,5,32,6.4,3,0,0,0,5,0,0,20614,4,0,0,1,2,1,2,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,78.0,LOW,1,1,0,78.0,0.0,0,0,1,9999,new_logo,162,0.6666666666666666,0.75,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,1.5,0.25,1.0,0,0,1,1,1,0,0.02733485193621868
OPP-S9KMTRG8,ACC-OQ1KMG59,113414,0,0,0,0,12,3,0.015306122448979591,39,38,47.25,76,1,2,4,1,0,7,0,7,0,7,0.0,5,47,9.4,4,0,0,0,3,0,1,12999,4,0,0,0,1,2,1,0,2,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,44.0,LOW,1,1,0,44.0,0.0,0,0,1,9999,new_logo,118,0.6666666666666666,0.75,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,3.0,0.5,3.0,1,0,1,1,1,0,0.061224489795918366
OPP-NECMMQ91,ACC-EC3HEJJH,23634,1,0,0,0,15,2,0.4166666666666667,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,3,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.3333333333333333,0.0,LOW,0,4,3,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,3.75,0.25,0.0,0,1,1,0,0,0,1.6666666666666667
OPP-E9HL7Z8L,ACC-BYXBCXED,57337,0,0,0,0,15,2,0.2727272727272727,1,2,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,1,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.3333333333333333,0.0,LOW,0,4,3,0.0,0.0,0,0,1,691,new_logo,612,0.6666666666666666,0.75,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,3.75,0.25,1.0,0,1,1,0,0,0,1.0909090909090908
OPP-4HMTBJRL,ACC-M190UXU5,99714,0,0,0,0,9,6,0.012747875354107648,221,35,71.66666666666667,82,2,1,3,0,0,12,0,12,0,12,0.0,4,46,11.5,3,2,0,0,1,0,1,15999,4,0,0,1,1,0,3,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,75.0,LOW,1,1,0,75.0,0.0,0,0,1,9999,new_logo,28,0.6666666666666666,0.75,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,2.25,0.0,2.0,1,0,1,1,1,0,0.05099150141643059
OPP-PDDBVNIR,ACC-KTDV6G14,74566,0,0,0,0,10,4,0.013210039630118891,1,92,59.333333333333336,94,1,1,2,0,0,14,0,14,0,14,0.0,4,22,5.5,4,1,0,0,3,0,0,9536,4,0,0,1,1,1,0,0,0,3.0,0,1,0,1,0.0,0,28003.0,9999,89,INCREASING,1.0,21.0,LOW,1,1,0,21.0,0.0,0,0,1,9999,new_logo,303,0.6666666666666666,0.75,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.5,0.25,2.0,1,0,1,1,1,0,0.052840158520475564
OPP-75GLVBUZ,ACC-SJWJRQ3E,44770,0,0,0,0,18,8,0.025034770514603615,114,35,95.0,95,1,0,1,0,0,1,0,1,0,1,0.0,2,20,10.0,2,0,0,0,2,0,0,8021,4,0,0,0,2,1,2,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,95.0,LOW,1,1,0,95.0,0.0,0,0,1,967,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,4.5,0.25,1.0,0,1,1,0,1,0,0.10013908205841446
OPP-UXXLK0KP,ACC-SXEGY85I,175668,0,0,0,0,20,6,0.017953321364452424,5,45,50.833333333333336,81,2,2,6,1,0,11,0,11,0,11,0.0,9,82,9.11111111111111,3,0,0,0,5,0,0,32499,4,0,1,1,0,4,0,0,3,13.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,31.0,LOW,1,1,0,31.0,0.0,0,1,0,1295,expansion,0,0.6666666666666666,0.5,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,5.0,1.0,3.0,0,1,1,1,1,0,0.0718132854578097
OPP-ZGR559S6,ACC-USDAKURS,37168,1,0,0,0,6,4,0.15384615384615385,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,2,1,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,0.5,0.0,LOW,0,3,2,0.0,0.0,0,1,0,610,expansion,431,1.0,0.75,1,1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,1.5,0.5,1.0,0,0,1,0,0,0,0.6153846153846154
OPP-JMYZKTFZ,ACC-K5KY61NA,141116,0,0,0,0,17,6,0.019296254256526674,75,110,45.0,77,1,2,5,0,0,14,0,14,0,14,0.0,5,38,7.6,2,0,0,0,2,0,2,13161,4,0,2,1,1,3,0,0,2,12.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,51.0,LOW,1,2,0,51.0,0.0,0,0,1,1200,new_logo,186,1.0,0.75,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0,4.25,0.75,3.0,1,1,1,1,1,0,0.0771850170261067
OPP-NOU70JLC,ACC-WLCVD23O,67894,1,0,0,0,7,1,0.11666666666666667,8,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,1,6,6.0,1,0,0,0,0,0,0,3479,4,0,0,0,3,0,2,0,0,0.0,0,1,0,1,0.0,0,102672.0,9999,35,INCREASING,1.0,0.0,LOW,0,1,0,0.0,0.0,0,0,1,394,new_logo,777,0.3333333333333333,0.5,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,1.75,0.0,2.0,1,0,1,0,0,0,0.4666666666666667
OPP-HTW4ZDVU,ACC-JVR09L5N,64388,1,0,0,0,13,3,0.2826086956521739,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,1,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,546,new_logo,277,1.0,1.0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,3.25,0.5,2.0,1,1,1,0,0,0,1.1304347826086956
OPP-FTC3XDX3,ACC-SXEGY85I,40226,1,0,0,0,8,3,0.18604651162790697,2,4,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,0,4,0,0,3,13.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,3.0,0.0,LOW,0,4,1,0.0,0.0,0,0,1,410,new_logo,820,0.6666666666666666,0.5,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.0,1.0,1.0,0,0,1,0,0,0,0.7441860465116279
OPP-8WTC8699,ACC-D2XKWL0C,52605,1,0,0,0,19,6,0.59375,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,15,15.0,1,0,0,0,1,0,0,2229,4,0,0,0,0,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.5,0.0,LOW,0,5,2,0.0,0.0,0,1,0,782,expansion,428,0.3333333333333333,0.5,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,4.75,0.25,1.0,0,1,1,0,0,0,2.375
OPP-UHEBDKQ2,ACC-BR8PNZJA,69861,0,0,0,0,16,3,0.37209302325581395,2,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0,0,3.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.4,0.0,HIGH,0,3,5,0.0,0.0,0,0,1,1203,new_logo,0,0.6666666666666666,0.75,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,4.0,0.25,2.0,1,1,1,0,0,0,1.4883720930232558
OPP-W193CJLS,ACC-VFCQKU5N,37363,0,0,0,0,19,6,0.08636363636363636,6,63,0.0,0,0,0,0,0,0,2,0,2,0,2,0.0,1,13,13.0,1,0,0,0,0,0,0,237,4,0,1,1,1,2,2,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,1,2,1,0.0,0.0,0,0,1,9999,new_logo,793,1.0,1.0,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,4.75,0.5,1.0,0,1,1,0,0,0,0.34545454545454546
OPP-EI3GMP6V,ACC-5K2865JF,44501,0,0,0,0,15,5,0.021367521367521368,117,52,36.75,54,0,2,3,0,0,3,0,3,0,3,0.0,1,11,11.0,1,0,0,0,0,0,1,888,4,0,0,1,1,2,2,0,1,6.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,54.0,LOW,1,1,0,54.0,0.0,0,0,1,9999,new_logo,282,1.0,1.0,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,3.75,0.5,1.0,0,1,1,0,0,0,0.08547008547008547
OPP-VHGPNFOO,ACC-AEQRTVPQ,56451,0,0,0,0,17,6,0.02664576802507837,53,28,34.5,50,0,1,1,0,0,8,0,8,0,8,0.0,8,63,7.875,4,0,0,0,6,0,2,25162,4,0,1,1,0,3,0,0,2,10.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,50.0,LOW,0,1,0,50.0,0.0,0,0,1,735,new_logo,455,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,4.25,0.75,1.0,0,1,1,1,0,0,0.10658307210031348
OPP-XZZ2WFUC,ACC-JILRCB8E,97659,1,0,0,0,8,3,0.24242424242424243,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,13,13.0,1,0,0,0,1,0,0,214,4,0,1,0,1,1,1,0,1,4.5,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,2.0,0.0,LOW,0,3,1,0.0,0.0,0,0,1,9999,new_logo,0,0.6666666666666666,0.75,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,2.0,0.25,2.0,1,0,1,0,0,0,0.9696969696969697
OPP-O889ECIP,ACC-KOXPKK50,283579,1,0,0,0,10,4,0.17857142857142858,21,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0.0,0,0,0,0,0.0,0,0.0,9999,9999,DECREASING,-0.8,0.0,HIGH,0,1,5,0.0,0.0,0,0,1,9999,new_logo,405,0.3333333333333333,0.5,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,2.5,0.0,3.0,1,0,1,0,0,0,0.7142857142857143
OPP-VJ6QPDI1,ACC-HG0U9IR6,53543,1,0,0,0,10,1,0.19230769230769232,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,1,1,1,2,0,0,1,7.5,0,0,0,0,0.0,0,0.0,9999,9999,STABLE,0.0,0.0,LOW,0,2,2,0.0,0.0,0,0,1,350,new_logo,1056,1.0,1.0,1,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,2.5,0.5,1.0,0,0,1,0,0,0,0.7692307692307693
OPP-R1FWMYKY,ACC-ZWYVPMBI,101527,1,0,0,0,15,4,0.35714285714285715,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,1,3.0,0,0,0,0,0.0,0,0.0,9999,9999,INCREASING,1.0,0.0,LOW,0,4,2,0.0,0.0,0,1,0,1090,expansion,440,0.6666666666666666,0.75,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,3.75,0.25,3.0,0,1,1,0,0,0,1.4285714285714286
